l1,l2,l3,t1,t2,sse,peak,mid_mean,late_mean,jump_pct,loss
1650.0,1500.0,1200.0,30,70,3276.706346392232,109.67545322035328,108.89830210453385,107.45993550774409,4.602271547657,4387.033210774294
1650.0,1600.0,1150.0,35,60,3576.6812346874503,111.28958046501069,110.69935431697066,106.4022233323965,4.602271547657,4387.883747470022
1700.0,1500.0,1250.0,25,65,3339.9937660824553,109.44231843384263,109.16704241139573,107.39634861640747,4.683922323934886,4437.654673017196
1650.0,1550.0,1250.0,30,60,3405.871180430073,109.83893068881275,109.51493463083243,107.23270226425736,4.602271547657,4443.75143389953
1600.0,1500.0,1250.0,30,75,3121.6922242953397,109.20426629891197,107.8331387176884,108.17645136845181,4.520652702501038,4451.190079182075
1600.0,1500.0,1300.0,25,75,3062.7408137258894,108.84248879984207,107.45839886619804,108.28795851148672,4.520652702501038,4456.40678718748
1600.0,1500.0,1200.0,35,75,3197.3027701605965,109.5746885934469,108.21689342776395,108.07208056874816,4.520652702501038,4467.074025956943
1650.0,1500.0,1150.0,35,70,3437.988107472222,110.24500949101588,109.48008426765645,107.32588406162238,4.602271547657,4478.493499110919
1650.0,1550.0,1150.0,35,65,3542.422443302146,110.95991578809179,110.5693311665135,107.04507387183526,4.602271547657,4481.135297113081
1600.0,1550.0,1200.0,30,70,3298.32193862063,110.25416254324774,109.16963038285826,107.99286745683642,4.520652702501038,4482.507012524875
1700.0,1500.0,1300.0,25,60,3339.088997331463,108.9166719468361,108.72610100505058,107.46802749866904,4.683922323934886,4493.580834079215
1600.0,1550.0,1300.0,25,65,3241.6545521444204,109.30879104087126,108.93607043245513,108.13529368352447,4.520652702501038,4504.578284374527
1650.0,1600.0,1200.0,25,60,3558.7214314590874,110.89471087977354,110.43337528179525,107.10736010952463,4.602271547657,4513.102067208641
1650.0,1500.0,1200.0,25,75,3234.822644932286,109.68500184897295,108.33118889507368,108.17638645577969,4.602271547657,4515.128894960357
1700.0,1500.0,1250.0,30,60,3516.056928064587,109.68591645009386,109.36403152498715,107.09768515820866,4.683922323934886,4538.942560833787
